id_num,page_id,class_name,x_start,y_start,x_stop,y_stop,labeled_by,parent_of,sibling_of,child_of,continuation_of,sequentially_follows,doc_page_num,reference_to_internal,reference_to_external,text,entry_type,label_type,mandatory,desired,optional,recommended,functional,non_functional,aero_mechanism/aero_brake,audio_beacon,camera,cansat/payload/probe,data/kinematics/telemetry,egg/compartment,electrical,ground_station,heat_shield,materials/mechanical,nose_cone,parachute,radio,rocket,sensors,software,Unnamed: 41,cost,schedule,deliverables,personnel/staffing,entries_affected,Notes,pathing
243,85.0,LTTextBoxHorizontal,74.699997,629.4878128,551.6062487,641.4878128,,,,234.0,,,257.0,,,7. AIR_SPEED is the air speed in meters per second measured with the pitot tube during both ascent and descent,label+text,,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,telemetry,False,False,False,False,234.0,,234.0/231/228/227/49/0
244,85.0,LTTextBoxHorizontal,74.699997,590.4878118,451.0378104,602.4878118,,,,234.0,,,257.0,,,"8. HS_DEPLOYED = ‘P’ indicates the heat shield is deployed, ‘N’ otherwise.",label+text,,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,telemetry,False,False,False,False,234.0,,234.0/231/228/227/49/0
245,85.0,LTTextBoxHorizontal,74.699997,566.9097249,500.5134054,577.9097251,,,,234.0,,,257.0,,,"9. PC_DEPLOYED = ‘C’ indicates the parachute is deployed (at 100 m), ‘N’ otherwise.",label+text,,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,telemetry,False,False,False,False,234.0,,234.0/231/228/227/49/0
246,85.0,LTTextBoxHorizontal,74.699997,542.4878118,508.6511725,554.4878118,,,,234.0,,,257.0,,,10. TEMPERATURE is the temperature in degrees Celsius with a resolution of 0.1 degrees.,label+text,,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,telemetry,False,False,False,False,234.0,,234.0/231/228/227/49/0
247,85.0,LTTextBoxHorizontal,74.699997,503.4878118,513.3445301,515.4878118,,,,234.0,,,257.0,,,11. PRESSURE is the air pressure of the sensor used. Value must be in kPa with a resolution of 0.1 kPa.,label+text,,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,telemetry,False,False,False,False,234.0,,234.0/231/228/227/49/0
248,85.0,LTTextBoxHorizontal,74.699997,464.4878118,511.1238269,476.4878118,,,,234.0,,,257.0,,,12. VOLTAGE is the voltage of the Cansat power bus with a resolution of 0.1 volts.,label+text,,True,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,True,telemetry,False,False,False,False,234.0,,234.0/231/228/227/49/0
249,85.0,LTTextBoxHorizontal,74.699997,439.7378118,547.5339812,451.7378118,,,,234.0,,,257.0,,,13. GPS_TIME is the time from the GPS receiver. The time must be reported in UTC and have a resolution of a second.,label+text,,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,telemetry,False,False,False,False,234.0,,234.0/231/228/227/49/0
250,85.0,LTTextBoxHorizontal,74.699997,400.7378118,527.3132782,412.7378118,,,,234.0,,,257.0,,,14. GPS_ALTITUDE is the altitude from the GPS receiver in meters above mean sea level with a resolution of 0.1 meters.,label+text,,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,telemetry,False,False,False,False,234.0,,234.0/231/228/227/49/0
251,85.0,LTTextBoxHorizontal,74.699997,361.7378118,521.3074226,373.7378118,,,,234.0,,,257.0,,,15. GPS_LATITUDE is the latitude from the GPS receiver in decimal degrees with a resolution of 0.0001 degrees North.,label+text,,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,telemetry,False,False,False,False,234.0,,234.0/231/228/227/49/0
252,85.0,LTTextBoxHorizontal,74.699997,322.7378118,543.5496101,334.7378118,,,,234.0,,,257.0,,,16. GPS_LONGITUDE is the longitude from the GPS receiver in decimal degrees with a resolution of 0.0001 degrees West.,label+text,,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,telemetry,False,False,False,False,234.0,,234.0/231/228/227/49/0
253,85.0,LTTextBoxHorizontal,74.699997,283.7378118,542.0085888,295.7378118,,,,234.0,,,257.0,,,17. GPS_SATS is the number of GPS satellites being tracked by the GPS receiver. This must be an integer.,label+text,,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,telemetry,False,False,False,False,234.0,,234.0/231/228/227/49/0
254,85.0,LTTextBoxHorizontal,74.699997,244.7378118,503.7937451,256.7378118,,,,234.0,,,257.0,,,"18. TILT_X, TILT_Y are the angles of the Cansat X and Y axes in degrees, with a resolution of 0.01 degrees, where zero degrees is defined as when the axes are perpendicular to the Z axis which is defined as towards the center of gravity of the Earth.",label+text,,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,telemetry,False,False,False,False,234.0,,234.0/231/228/227/49/0
255,85.0,LTTextBoxHorizontal,74.699997,177.2378118,551.6179675,189.2378118,,,,234.0,,,257.0,,,19. ROT_Z is the rotation rate of the Cansat in degrees per second with a resolution of 0.1 degrees per second.,label+text,,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,telemetry,False,False,False,False,234.0,,234.0/231/228/227/49/0
256,85.0,LTTextBoxHorizontal,74.699997,109.2378115,544.2527293,150.2378118,,,,234.0,,,257.0,,,"20. CMD_ECHO is the text of the last command received and processed by the Cansat.
For example, CXON or SP101325. See the command section for details of command
formats. Do not include commas characters.",label+text,,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,telemetry,False,False,False,False,234.0,,0.0
257,85.0,LTTextBoxHorizontal,541.9523295,66.18703153,555.2999857,78.18703153,,,,0.0,,,257.0,,,15,label,page_level,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,234.0/231/228/227/49/0
258,87.0,LTTextBoxHorizontal,74.699997,673.9878125,549.5437507,729.2378128,,,,234.0,,,279.0,,,"21. [,,OPTIONAL_DATA] are zero or more additional fields the team considers important
following two commas, which indicates a blank field. This data must follow the same
format rules (including use of comma characters ‘,’) to facilitate review of the CSV files
by the judges after the mission.",label+text,,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,telemetry,False,False,False,False,234.0,,228.0/227/49/0
259,87.0,LTTextBoxHorizontal,92.699997,621.2378128,248.55937,633.2378128,,260/261/262/263/265/266,,228.0,,,279.0,,,3.3.1.2 Telemetry Data Files,label,section_level,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,259.0/228/227/49/0
260,87.0,LTTextBoxHorizontal,56.699997,576.4878115,542.9578111,616.9878115,,,,259.0,,,279.0,,,"The received telemetry for the entire mission shall be saved on the ground station computer
as comma separated value (.csv) files that will be examined by the competition judges in
Excel. The CSV format should be the same as used by export from Excel.",free_text,,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,telemetry,False,False,False,False,,,259.0/228/227/49/0
261,87.0,LTTextBoxHorizontal,56.699997,541.9878115,549.7019536,568.2378115,,,,259.0,,,279.0,,,"Teams shall provide the CSV file to the judges immediately after the launch operations
via USB drive.",free_text,,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,telemetry,False,False,False,False,,,259.0/228/227/49/0
262,87.0,LTTextBoxHorizontal,56.699997,507.4878115,542.98711,533.7378115,,,,259.0,,,279.0,,,"The CSV files shall include a header specifying the name of each field/column of data in the
file.",free_text,,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,telemetry,False,False,False,False,,,259.0/228/227/49/0
263,87.0,LTTextBoxHorizontal,56.699997,487.2378115,325.4988288,499.2378115,,264,,259.0,,,279.0,,,The telemetry data files shall be named as follows:,free_text,,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,telemetry,False,False,False,False,,,263.0/259/228/227/49/0
264,87.0,LTTextBoxHorizontal,74.699997,466.9878115,222.0691373,478.9878115,,,,263.0,,,279.0,,,● Flight_<TEAM_ID>.csv,free_text,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,263.0,,259.0/228/227/49/0
265,87.0,LTTextBoxHorizontal,56.699997,432.4878115,525.6023425,458.7378115,,,,259.0,263.0,,279.0,,,"where the team_id is the four digit team id number. For example: Flight_1000.csv is the
required file name for imaginary team 1000.",free_text,,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,telemetry,False,False,False,False,263.0,,259.0/228/227/49/0
266,87.0,LTTextBoxHorizontal,56.699997,383.7378115,552.2507819,424.2378115,,,,259.0,,,279.0,,,"The ground software shall produce the files, with the correct name, easily from the ground
system user interface, and save them to the provided USB memory stick, which is to be given
to judges before leaving the launch area.",free_text,,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,telemetry,False,False,False,False,,,228.0/227/49/0
267,87.0,LTTextBoxHorizontal,92.699997,355.1439828,327.277863,369.1439823,,268,,228.0,,,279.0,,,3.3.2.3 On-board Telemetry Storage,label,section_level,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,267.0/228/227/49/0
268,87.0,LTTextBoxHorizontal,56.699997,310.2378115,528.9421825,350.7378115,,,,267.0,,,279.0,,,"It is suggested that teams make use of onboard data storage as backup in case of radio
failure. Only the transmitted telemetry is examined and scored on flight day; however, the
backup data can be used when preparing the Post Flight Review presentation.",free_text,,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,telemetry,False,False,False,False,,,227.0/49/0
269,87.0,LTTextBoxHorizontal,92.699997,286.6439824,203.9039724,300.6439819,,270/271/280/288/296/304/309/316,,227.0,,,279.0,,,3.3.2 Commands,label,section_level,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,269.0/227/49/0
270,87.0,LTTextBoxHorizontal,56.699997,265.9878115,528.2859362,277.9878115,,,,269.0,,,279.0,,,The payload shall receive and process the following commands from the Ground Station:,free_text,,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,telemetry,False,False,False,False,,,269.0/227/49/0
271,87.0,LTTextBoxHorizontal,56.699997,237.4878115,291.8542938,249.4878115,,272/273/277/279,,269.0,,,279.0,,,CX - Payload Telemetry On/Off Command,label,section_level,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,telemetry,False,False,False,False,270.0,,271.0/269/227/49/0
272,87.0,LTTextBoxHorizontal,92.699997,208.9878115,275.4070283,220.9878115,,,,271.0,,,279.0,,,"CMD,<TEAM_ID>,CX,<ON_OFF>",free_text,,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,telemetry,False,False,False,False,271.0,,271.0/269/227/49/0
273,87.0,LTTextBoxHorizontal,92.699997,188.7378115,131.3777312,200.7378115,,274/275/276,,271.0,,,279.0,,,Where:,free_text,,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,,False,False,False,False,,,273.0/271/269/227/49/0
274,87.0,LTTextBoxHorizontal,110.699997,139.9878115,535.5281199,180.4878115,,,,273.0,,,279.0,,,1. CMD and CX are static text.,label+text,,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,telemetry,False,False,False,False,272.0,,273.0/271/269/227/49/0
275,87.0,LTTextBoxHorizontal,110.699997,139.9878115,535.5281199,180.4878115,,,,273.0,,,279.0,,,2. <TEAM ID> is the assigned team identification.,label+text,,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,telemetry,False,False,False,False,272.0,,273.0/271/269/227/49/0
276,87.0,LTTextBoxHorizontal,110.699997,139.9878115,535.5281199,180.4878115,,,,273.0,,,279.0,,,3. <ON_OFF> is the string ‘ON’ to activate the payload telemetry transmissions and ‘OFF’ to turn off the transmissions.,label+text,,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,telemetry,False,False,False,False,272.0,,271.0/269/227/49/0
